role,session,predictor,duration_s,crse_m,final_pos_err_m,aeps_m,true_distance_m
test,S-A6,ins_dr,10.0,17.341673984740726,17.341673984740726,1.9531229673789152,243.57197799309878
test,S-A6,ins_dr,10.0,23.276409119629104,23.276409119629104,2.1386700080024132,236.17614057310553
test,S-A6,ins_dr,10.0,26.569966974950823,26.569966974950823,2.3748660749509614,242.64454658471794
test,S-A6,ins_dr,10.0,19.57603934484694,19.57603934484694,1.9786292192902617,237.7444254116057
test,S-A6,ins_dr,10.0,28.25667338328835,28.25667338328835,2.8030388533212145,236.97033724151214
test,S-A6,ins_dr,10.0,27.935332811598585,27.935332811598585,2.7428952192116496,254.2046628201706
test,S-A6,ins_dr,10.0,18.98675753763388,18.98675753763388,1.933009950432337,244.16952185245452
test,S-A6,ins_dr,10.0,6.043615170950955,6.043615170950955,2.089563761799316,224.47186909714094
test,S-A6,ins_dr,10.0,17.462055396548404,17.462055396548404,3.3321196759548912,165.4842855243086
test,S-A6,ins_dr,10.0,15.884221415461466,15.884221415461466,1.9739386292769538,144.0031525339114
test,S-A6,ins_dr,10.0,3.5886502309706607,3.5886502309706607,0.7008790419001096,132.3893094868412
test,S-A6,ins_dr,10.0,20.561406222967044,20.561406222967044,2.0135692397364044,130.05588660169678
test,S-A6,ins_dr,10.0,74.94071587817959,74.94071587817959,7.448950443832426,212.0178453403895
test,S-A6,ins_dr,10.0,32.38859747285166,32.38859747285166,3.2413127704811395,255.76412561869734
test,S-A6,ins_dr,10.0,32.796362348525754,32.796362348525754,2.8449828581715715,255.9997790726379
test,S-A6,ins_dr,10.0,34.67606326715195,34.67606326715195,3.26127131463413,256.48497205532635
test,S-A6,ins_dr,10.0,55.634390575407174,55.634390575407174,2.909796080609048,262.6843299334419
test,S-A6,ins_dr,10.0,43.95426301174846,43.95426301174846,2.8124917357670505,259.1889109041442
test,S-A6,ins_dr,10.0,30.59170079185638,30.59170079185638,2.984676130461733,262.0184821379346
test,S-A6,ins_dr,10.0,32.46551428697841,32.46551428697841,3.1413561758136614,267.1710556782902
test,S-A6,ins_dr,10.0,29.522940821386364,29.522940821386364,1.866133274497648,254.54460261544753
test,S-A6,ins_dr,10.0,30.070632863551648,30.070632863551648,3.001892160509793,258.10182808463264
test,S-A6,ins_dr,10.0,23.65764764557016,23.65764764557016,2.3584798432719887,256.1849669548863
test,S-A6,ins_dr,10.0,16.32445861474506,16.32445861474506,1.624729904220129,249.02705755525687
test,S-A6,ins_dr,10.0,31.613641190112656,31.613641190112656,3.1405082122312407,259.5207718539086
test,S-A6,ins_dr,10.0,27.59418663701243,27.59418663701243,2.755729939964107,256.13785069893987
test,S-A6,ins_dr,10.0,27.838742138199247,27.838742138199247,2.7016590230948028,256.7487929822488
test,S-A6,ins_dr,10.0,40.453632904317935,40.453632904317935,3.4294340682093045,263.55096950259355
test,S-A6,ins_dr,10.0,29.160243373681826,29.160243373681826,1.9221221077532544,249.05428122423672
test,S-A6,ins_dr,10.0,36.83958909256229,36.83958909256229,3.279711236524971,253.78607270989437
test,S-A6,ins_dr,10.0,22.50795030087304,22.50795030087304,2.080196536281524,244.2112475896673
test,S-A6,ins_dr,10.0,28.24480910850746,28.24480910850746,3.3501127288841923,247.34198977997315
test,S-A6,ins_dr,10.0,23.962914360796848,23.962914360796848,2.3956928695461235,236.03752506474774
test,S-A6,ins_dr,10.0,27.05658047571736,27.05658047571736,2.5766993024953324,238.5808750380566
test,S-A6,ins_dr,10.0,23.698315418463743,23.698315418463743,2.4910712064253357,243.68401495428654
test,S-A6,ins_dr,10.0,30.088763889691506,30.088763889691506,3.400223972126227,251.8162516010658
test,S-A6,ins_dr,10.0,40.2887868904501,40.2887868904501,3.032703131829325,239.37692148284245
test,S-A6,ins_dr,10.0,21.27565047319226,21.27565047319226,2.213052153935931,232.38249466849226
test,S-A6,ins_dr,10.0,31.534342128902065,31.534342128902065,3.045307206557842,238.6184986318088
test,S-A6,ins_dr,10.0,18.481876126352844,18.481876126352844,1.849981250806708,228.45137466479557
test,S-A6,ins_dr,10.0,18.264179541972972,18.264179541972972,2.067375118773221,211.15260892244038
test,S-A6,ins_dr,10.0,50.41075208737525,50.41075208737525,2.7329054220664686,223.24064203024562
test,S-A6,ins_dr,10.0,24.293901469891562,24.293901469891562,3.206142056479037,225.36293459386113
test,S-A6,ins_dr,10.0,54.56962784259329,54.56962784259329,3.7947064442234195,237.45943794056376
test,S-A6,ins_dr,10.0,73.86544441334729,73.86544441334729,4.222580732498021,239.62251301702977
test,S-A6,ins_dr,10.0,29.287075777372827,29.287075777372827,2.588592329375687,237.00028024596816
test,S-A6,ins_dr,10.0,22.826512684389893,22.826512684389893,2.3041260045109295,241.0455444837914
test,S-A6,ins_dr,10.0,42.73778071814368,42.73778071814368,2.332959890635614,255.83197257250228
test,S-A6,ins_dr,10.0,19.590755015398585,19.590755015398585,2.4994693616226504,242.36722700947098
test,S-A6,ins_dr,10.0,27.222050787442548,27.222050787442548,2.47576174030002,236.1750408999603
test,S-A6,ins_dr,10.0,49.50171916108333,49.50171916108333,4.046038721524618,250.5385875707695
test,S-A6,ins_dr,10.0,36.16037823352816,36.16037823352816,1.79188305832874,240.3390644890816
test,S-A6,ins_dr,10.0,27.848780492590453,27.848780492590453,2.7923180643475267,233.6715069102321
test,S-A6,ins_dr,10.0,41.00401377223063,41.00401377223063,4.007352703082231,254.49747735538
test,S-A6,ins_dr,10.0,19.173985322925372,19.173985322925372,1.9255211576354512,253.74486352909577
test,S-A6,ins_dr,10.0,29.76619157670996,29.76619157670996,2.871113343029573,243.55669921884842
test,S-A6,ins_dr,10.0,34.1877448741816,34.1877448741816,2.105850534180255,237.51158292125714
test,S-A6,ins_dr,10.0,36.575818142429384,36.575818142429384,1.7761736696681258,226.40382599254255
test,S-A6,ins_dr,10.0,33.29178037425443,33.29178037425443,3.0911719148168064,239.37114104294628
test,S-A6,ins_dr,10.0,39.310112278100874,39.310112278100874,3.6773691758629936,176.63601673903423
test,S-A6,ins_dr,10.0,93.61450053066582,93.61450053066582,8.543739846719363,27.402469974365125
test,S-A6,ins_dr,10.0,54.76719388467318,54.76719388467318,5.380343476334764,134.4885473384054
test,S-A6,ins_dr,10.0,38.014406007185194,38.014406007185194,3.773523970285011,175.72084624200025
test,S-A6,ins_dr,10.0,30.52405361600264,30.52405361600264,2.9782163948675375,191.06072857139452
test,S-A6,ins_dr,10.0,19.015250335060617,19.015250335060617,1.4323534850838233,191.1117010852485
test,S-A6,ins_dr,10.0,31.705510869342678,31.705510869342678,2.8697018046397926,206.28963241601366
test,S-A6,ins_dr,10.0,35.67661225906847,35.67661225906847,3.480271670294671,219.96300640497785
test,S-A6,ins_dr,10.0,28.67703367457234,28.67703367457234,2.806332361733179,225.2977132604451
test,S-A6,ins_dr,10.0,31.25691212716295,31.25691212716295,3.092410215846008,226.29075194135376
test,S-A6,ins_dr,10.0,45.91790181910968,45.91790181910968,4.524965574583274,254.34713338118246
test,S-A6,ins_dr,10.0,22.102382881454453,22.102382881454453,2.1096260935908315,254.55491565755017
test,S-A6,ins_dr,10.0,26.25144667423685,26.25144667423685,2.6041381997102118,255.42527527898366
test,S-A6,ins_dr,10.0,36.23992738612336,36.23992738612336,2.5181238093821685,260.392004695654
test,S-A6,ins_dr,10.0,27.92677020991309,27.92677020991309,2.337812200733717,253.54390076059758
test,S-A6,ins_dr,10.0,49.985539798256546,49.985539798256546,3.2127469641884785,262.6411533468615
test,S-A6,ins_dr,10.0,39.333904164219994,39.333904164219994,2.5232494329184805,255.2807598311474
test,S-A6,ins_dr,10.0,43.239054623144334,43.239054623144334,3.962251353440325,259.74152424392804
test,S-A6,ins_dr,10.0,26.89542248621753,26.89542248621753,2.324056026087763,248.8833467022603
test,S-A6,ins_dr,10.0,37.34708135129718,37.34708135129718,3.4161915101887734,255.6173166977883
test,S-A6,ins_dr,10.0,29.66196065495094,29.66196065495094,2.909734454588734,261.46652127447277
test,S-A6,ins_dr,10.0,27.7690719489831,27.7690719489831,2.6953457712221462,254.86271301988157
test,S-A6,ins_dr,10.0,32.64133552402305,32.64133552402305,3.2281805297447406,259.44113742161926
test,S-A6,ins_dr,10.0,29.246734409629596,29.246734409629596,3.001231471740822,257.64428811761945
test,S-A6,ins_dr,10.0,28.436867485511563,28.436867485511563,2.5071894425569594,254.14437631148056
test,S-A6,ins_dr,10.0,31.091053440099955,31.091053440099955,2.4203729804778162,245.10757297268646
test,S-A6,ins_dr,10.0,38.787850786019135,38.787850786019135,3.0039930967748054,247.60167446748974
test,S-A6,ins_dr,10.0,30.821154013995795,30.821154013995795,3.7586003423942023,258.7868014861766
test,S-A6,ins_dr,10.0,27.269934816185057,27.269934816185057,1.5186713940456573,244.13951498247062
test,S-A6,ins_dr,10.0,20.585781244370974,20.585781244370974,1.9703683652446489,236.9108937458334
test,S-A6,ins_dr,10.0,44.41347144391315,44.41347144391315,4.215461455954123,256.60229713944943
test,S-A6,ins_dr,10.0,21.96418470385494,21.96418470385494,2.657415269394552,252.97831109070523
test,S-A6,ins_dr,10.0,26.121735766668095,26.121735766668095,2.5978746287774444,257.865675985256
test,S-A6,ins_dr,10.0,49.14374030076821,49.14374030076821,3.029468376588798,259.69401255822225
test,S-A6,ins_dr,10.0,34.964312559562096,34.964312559562096,2.738150173510202,262.3991191209518
test,S-A6,ins_dr,10.0,20.750709295911257,20.750709295911257,2.147970316342707,246.16722184951612
test,S-A6,ins_dr,10.0,25.430915438164913,25.430915438164913,2.590061801151444,241.00885354850146
test,S-A6,ins_dr,10.0,38.44033194188551,38.44033194188551,3.23898992066041,246.19539192260658
test,S-A6,ins_dr,10.0,13.617193803795569,13.617193803795569,1.386109467558106,223.38972063267067
test,S-A6,ins_dr,10.0,28.09760311812423,28.09760311812423,2.8205055160807366,224.8231812328531
test,S-A6,ins_dr,10.0,40.364168274744166,40.364168274744166,3.9808615550729565,250.105776130483
test,S-A6,ins_dr,10.0,26.905209223490647,26.905209223490647,2.3341288057319827,251.89410521724642
test,S-A6,ins_dr,10.0,44.32710704922181,44.32710704922181,3.8675922773139333,266.29035219933877
test,S-A6,ins_dr,10.0,25.264854976394695,25.264854976394695,2.32870771241242,263.87047193340635
test,S-A6,ins_dr,10.0,34.48908712476572,34.48908712476572,2.683618233602601,257.9916977213609
test,S-A6,ins_dr,10.0,28.01618874837723,28.01618874837723,2.307848360957867,257.6617466004647
test,S-A6,ins_dr,10.0,32.20914655482016,32.20914655482016,2.4093925739128093,250.77695898367966
test,S-A6,ins_dr,10.0,37.650166504687505,37.650166504687505,3.2800771192173896,265.4232035136899
test,S-A6,ins_dr,10.0,66.68982341055879,66.68982341055879,2.017997418437829,263.0951482848911
test,S-A6,ins_dr,10.0,33.51532348069114,33.51532348069114,3.2334076665491436,256.2050161081145
test,S-A6,ins_dr,10.0,83.56704921937344,83.56704921937344,1.9453499956501172,263.6361447404391
test,S-A6,ins_dr,10.0,16.961842390155738,16.961842390155738,0.8902606706562597,251.24460864030473
test,S-A6,ins_dr,10.0,51.9949176760457,51.9949176760457,2.132990515467152,246.37072617875592
test,S-A6,ins_dr,10.0,30.151233472760598,30.151233472760598,3.02140121478255,253.18770668686008
test,S-A6,ins_dr,10.0,27.224316800880928,27.224316800880928,2.4936651414530075,258.78796749504556
test,S-A6,ins_dr,10.0,49.364226688628996,49.364226688628996,3.3753102797182075,261.54537294282477
test,S-A6,ins_dr,10.0,53.81935768104519,53.81935768104519,3.000735690647223,265.55098432245615
test,S-A6,ins_dr,10.0,26.487147818455213,26.487147818455213,2.5895221018671215,260.8380768748065
test,S-A6,ins_dr,10.0,64.41740200238465,64.41740200238465,2.3370992766080216,259.53393230733843
test,S-A6,ins_dr,10.0,33.98844507769194,33.98844507769194,1.9992924848785987,244.21810951441307
test,S-A6,ins_dr,10.0,47.291799598124264,47.291799598124264,4.302409732489883,259.9730245965684
test,S-A6,ins_dr,10.0,53.03457683079987,53.03457683079987,2.3895087671085697,256.9629927934775
test,S-A6,ins_dr,10.0,81.51621117588901,81.51621117588901,3.6268431964536134,261.8476246010149
test,S-A6,ins_dr,10.0,50.135723124443366,50.135723124443366,2.139133704607585,255.72425778903312
test,S-A6,ins_dr,10.0,31.84732016684062,31.84732016684062,3.1671457082534777,261.29440641824976
test,S-A6,ins_dr,10.0,59.5684385741565,59.5684385741565,3.2878695201562267,261.2019625983878
test,S-A6,ins_dr,10.0,76.26446370244254,76.26446370244254,2.011043254967199,252.79899634133807
test,S-A6,ins_dr,10.0,28.014241552853516,28.014241552853516,1.7824308907109851,248.08911732596582
test,S-A6,ins_dr,10.0,54.991013916683144,54.991013916683144,1.4586813508014065,243.91074951940496
test,S-A6,ins_dr,10.0,32.60534684537965,32.60534684537965,2.52835107320221,246.29446463919692
test,S-A6,ins_dr,10.0,45.68977273693788,45.68977273693788,4.599161833205763,265.36123935738374
test,S-A6,ins_dr,10.0,29.631320086300896,29.631320086300896,2.954557106567251,268.21422185981197
test,S-A6,ins_dr,10.0,48.75124705569648,48.75124705569648,1.3345257152015884,248.98084855187201
test,S-A6,ins_dr,10.0,27.0972721813089,27.0972721813089,2.5710575911305007,252.2737619512087
test,S-A6,ins_dr,10.0,43.317524761748494,43.317524761748494,3.2048202866330326,259.19302835306064
test,S-A6,ins_dr,10.0,25.39127083416958,25.39127083416958,2.1742600140214847,255.02215066074763
test,S-A6,ins_dr,10.0,30.38160235231097,30.38160235231097,3.090753256585683,263.8203239525909
test,S-A6,ins_dr,10.0,30.086213258122037,30.086213258122037,2.98092780341013,259.4388231055346
test,S-A6,ins_dr,10.0,24.328410393595984,24.328410393595984,2.548179718285957,255.5152342269309
test,S-A6,ins_dr,10.0,29.07022334476866,29.07022334476866,2.8229634748681547,263.402130292821
test,S-A6,ins_dr,10.0,28.186604530092833,28.186604530092833,2.6130070352368255,262.445400498058
test,S-A6,ins_dr,10.0,24.414835942878845,24.414835942878845,2.445284664896847,262.2602391722768
test,S-A6,ins_dr,10.0,19.466923548862194,19.466923548862194,1.9466900281416684,253.76908070682873
test,S-A6,ins_dr,10.0,32.791944109408696,32.791944109408696,2.2337464315237225,257.19656054137556
test,S-A6,ins_dr,10.0,38.31640618687968,38.31640618687968,3.1120374759735596,257.8293349064437
test,S-A6,ins_dr,10.0,30.94537437939216,30.94537437939216,3.091501778308104,263.0659916971263
test,S-A6,ins_dr,10.0,17.90791467646459,17.90791467646459,1.8949540563971972,254.37249362671642
test,S-A6,ins_dr,10.0,19.942019211096053,19.942019211096053,2.0854595902416513,257.96134606958066
test,S-A6,ins_dr,10.0,28.170562368779727,28.170562368779727,2.2752826216811086,259.33958689261283
test,S-A6,ins_dr,10.0,29.995743676475975,29.995743676475975,2.571237554182401,259.23839020622967
test,S-A6,ins_dr,10.0,28.677219406751004,28.677219406751004,2.7281588955343112,259.28913064662567
test,S-A6,ins_dr,10.0,34.860808936562584,34.860808936562584,2.9878959484694354,262.2857862309969
test,S-A6,ins_dr,10.0,40.71804967114007,40.71804967114007,3.5160183582255264,267.21529853365496
test,S-A6,ins_dr,10.0,28.19940244724393,28.19940244724393,2.2873163394946685,261.8084613237446
test,S-A6,ins_dr,10.0,26.122865673993427,26.122865673993427,3.052630563912527,256.4520111569495
test,S-A6,ins_dr,10.0,24.481502283753706,24.481502283753706,2.3596795229046457,255.2179992503118
test,S-A6,ins_dr,10.0,26.453941958810795,26.453941958810795,2.6731302819989087,254.71559125015511
test,S-A6,ins_dr,10.0,34.317910622484305,34.317910622484305,3.0546935076421575,260.2297507349506
test,S-A6,ins_dr,10.0,29.30824550912117,29.30824550912117,2.52814794537965,257.3302499127484
test,S-A6,ins_dr,10.0,42.71263955393555,42.71263955393555,4.142071732358626,276.97266191435364
test,S-A6,ins_dr,10.0,30.89322085824213,30.89322085824213,0.8144345218178891,250.3121909702829
test,S-A6,ins_dr,10.0,22.614671309729044,22.614671309729044,2.163614906999663,247.5795327847203
test,S-A6,ins_dr,10.0,44.25597242957275,44.25597242957275,3.520534696538077,261.568401760181
test,S-A6,ins_dr,10.0,38.63527484657134,38.63527484657134,3.3575513306570515,261.74805030850257
test,S-A6,ins_dr,10.0,25.649939802630225,25.649939802630225,2.0978802313033165,253.31848312196718
test,S-A6,ins_dr,10.0,29.434108606238865,29.434108606238865,2.4249460801994163,257.36222793430477
test,S-A6,ins_dr,10.0,32.630530139402644,32.630530139402644,2.854410241499004,258.79287420686825
test,S-A6,ins_dr,10.0,29.405878632247003,29.405878632247003,2.6622002850205946,257.5635417366812
test,S-A6,ins_dr,10.0,33.98505430922727,33.98505430922727,3.1868129379882153,257.1106577843458
test,S-A6,ins_dr,10.0,34.89680906510307,34.89680906510307,3.3106992560692716,263.97302189986794
test,S-A6,ins_dr,10.0,33.1963816721802,33.1963816721802,3.0910491312221566,264.34292269740325
test,S-A6,ins_dr,10.0,28.931448653237243,28.931448653237243,2.9621458120045845,265.9579024019392
test,S-A6,ins_dr,10.0,18.694425506988942,18.694425506988942,1.9523467533867271,258.48780885079543
test,S-A6,ins_dr,10.0,19.264943617612015,19.264943617612015,2.02119915325982,256.987005714458
test,S-A6,ins_dr,10.0,26.994434884685425,26.994434884685425,2.4716197004111033,253.78045333604808
test,S-A6,ins_dr,10.0,40.62060703161394,40.62060703161394,8.221932522062144,260.6438937472708
test,S-A6,ins_dr,10.0,23.375353165153502,23.375353165153502,2.3905334608337023,251.21689107027163
test,S-A6,ins_dr,10.0,38.18630204350497,38.18630204350497,7.881935351039149,263.85111117139496
test,S-A6,ins_dr,10.0,30.932579140424085,30.932579140424085,2.8295918375180897,260.58507335530294
test,S-A6,ins_dr,10.0,28.463196534165345,28.463196534165345,3.2667316810111053,264.63549202746003
test,S-A6,ins_dr,10.0,19.461193001485405,19.461193001485405,2.098754138360179,262.99716363594945
test,S-A6,ins_dr,10.0,20.78154581381102,20.78154581381102,1.739734022397855,255.10072070570803
test,S-A6,ins_dr,10.0,27.91479818286739,27.91479818286739,2.7564025984940312,259.9014985468536
test,S-A6,ins_dr,10.0,23.999505420251612,23.999505420251612,2.395611539127747,252.0315145572884
test,S-A6,ins_dr,10.0,28.335888965101542,28.335888965101542,2.835672631468275,255.35163767921006
test,S-A6,ins_dr,10.0,26.785573805552772,26.785573805552772,2.66645727349118,256.7243272151515
test,S-A6,ins_dr,10.0,44.164661400259504,44.164661400259504,2.990346141513599,261.65742814724047
test,S-A6,ins_dr,10.0,44.86560179730996,44.86560179730996,2.755765833295393,263.9575965787688
test,S-A6,ins_dr,10.0,40.140699245079745,40.140699245079745,2.5523414238933575,261.58683084396137
test,S-A6,ins_dr,10.0,48.54323565937448,48.54323565937448,2.5344141320852005,255.18161307140826
test,S-A6,ins_dr,10.0,23.92192643913429,23.92192643913429,2.3528742418952167,255.20196275323457
test,S-A6,ins_dr,10.0,32.31499689404724,32.31499689404724,1.4458628582972217,237.16830797172886
test,S-A6,ins_dr,10.0,37.687879358706034,37.687879358706034,2.6871536617171086,237.4738375488887
test,S-A6,ins_dr,10.0,33.13237922087517,33.13237922087517,3.3264529602745214,247.86901261017303
test,S-A6,ins_dr,10.0,26.866559856118414,26.866559856118414,1.570898671187431,235.81987948705526
test,S-A6,ins_dr,10.0,14.994162613573694,14.994162613573694,1.1283253066317092,214.32547097308105
test,S-A6,ins_dr,10.0,26.53846901613341,26.53846901613341,1.9822918564200787,210.01617930651153
test,S-A6,ins_dr,10.0,7.7739796389945175,7.7739796389945175,0.7765158656564349,179.15470242386567
test,S-A6,ins_dr,10.0,16.26672458836819,16.26672458836819,1.8304502824627473,132.47666117582637
test,S-A6,ins_dr,10.0,5.003326070944232,5.003326070944232,0.4849606415575233,85.74118830210344
test,S-A6,ins_dr,10.0,18.379320183335942,18.379320183335942,1.8076078279890282,70.25195990239004
test,S-A6,ins_dr,10.0,59.28543971888422,59.28543971888422,6.047206827764964,98.68264018623654
test,S-A6,ins_dr,10.0,91.53413540616367,91.53413540616367,2.438077754523276,144.8619241348504
test,S-A6,ins_dr,10.0,32.04858218230324,32.04858218230324,3.2121531390939353,169.9468985004408
test,S-A6,ins_dr,10.0,9.339698332102124,9.339698332102124,1.1335637776472536,173.92942359008643
test,S-A6,ins_dr,10.0,75.38256529409394,75.38256529409394,2.778789348825087,181.3454125978453
test,S-A6,ins_dr,10.0,14.591544313553971,14.591544313553971,1.4428335169909818,175.21808639149248
test,S-A6,ins_dr,10.0,15.626499897009507,15.626499897009507,1.587858752733456,165.38965066369278
test,S-A6,ins_dr,10.0,23.712384631625333,23.712384631625333,2.3201826382159707,171.4938147947946
test,S-A6,ins_dr,10.0,42.555630660457574,42.555630660457574,4.528475005730423,198.66635056872846
test,S-A6,ins_dr,10.0,5.795116141068727,5.795116141068727,2.1541554621935615,174.28982678165283
test,S-A6,ins_dr,10.0,31.872890281055877,31.872890281055877,2.074792355060024,188.39153682877478
test,S-A6,ins_dr,10.0,34.314033685122176,34.314033685122176,1.592547854116257,181.0080517956654
test,S-A6,ins_dr,10.0,27.176203534302488,27.176203534302488,2.689953825356366,193.3940246741897
test,S-A6,ins_dr,10.0,22.86324521109138,22.86324521109138,2.35389422885443,202.84803628807407
test,S-A6,ins_dr,10.0,25.563208805604184,25.563208805604184,2.559396107234208,207.05308289434808
test,S-A6,ins_dr,10.0,29.213427379558684,29.213427379558684,2.800992336117019,217.54812525351178
test,S-A6,ins_dr,10.0,25.612262768088744,25.612262768088744,2.5732157899879113,226.032785163755
test,S-A6,ins_dr,10.0,17.686148159190825,17.686148159190825,2.129976943096858,226.1857362872909
test,S-A6,ins_dr,10.0,29.96185787922757,29.96185787922757,3.029589863902692,240.49511323846784
test,S-A6,ins_dr,10.0,23.586543187262148,23.586543187262148,2.38777203373992,233.51891682086946
test,S-A6,ins_dr,10.0,18.042724801101496,18.042724801101496,0.5969999450891355,201.09168874859557
test,S-A6,ins_dr,10.0,82.6660804206663,82.6660804206663,2.392266220779385,196.64943390094427
test,S-A6,ins_dr,10.0,74.8582543785197,74.8582543785197,5.416203892833451,243.30865820467054
test,S-A6,ins_dr,10.0,73.62686181760607,73.62686181760607,2.718537111719963,223.45215809893327
test,S-A6,ins_dr,10.0,36.53501477353947,36.53501477353947,2.08793688245303,208.79866137705437
test,S-A6,ins_dr,10.0,77.5774263918383,77.5774263918383,3.5946136181271626,224.36037709638452
test,S-A6,ins_dr,10.0,13.191670977447796,13.191670977447796,1.485542187547677,213.5048106371127
test,S-A6,ins_dr,10.0,10.915848135400054,10.915848135400054,0.9927198510174307,191.57910251700005
test,S-A6,ins_dr,10.0,22.537906345280614,22.537906345280614,2.2460338339727692,189.71910467345035
test,S-A6,ins_dr,10.0,15.609155657389856,15.609155657389856,1.326288192321075,181.64185119406514
test,S-A6,ins_dr,10.0,34.62266019586988,34.62266019586988,3.4796315522412415,192.1047429847332
test,S-A6,ins_dr,10.0,20.327584607066314,20.327584607066314,1.260707292245686,186.7326723881482
test,S-A6,ins_dr,10.0,3.7772703304368545,3.7772703304368545,0.9655733757872081,162.88140983805556
test,S-A6,ins_dr,10.0,44.21267158731245,44.21267158731245,4.055177394964228,184.76030168247848
test,S-A6,ins_dr,10.0,29.42528809320908,29.42528809320908,2.892282395198982,208.80555834145116
test,S-A6,ins_dr,10.0,22.590886209736293,22.590886209736293,9.810751480191543,212.9490696719607
test,S-A6,ins_dr,10.0,35.091573298711616,35.091573298711616,2.1905992903776257,200.06857275087484
test,S-A6,ins_dr,10.0,23.05628650609965,23.05628650609965,5.011587270434665,199.30313456052886
test,S-A6,ins_dr,10.0,16.594822277799206,16.594822277799206,1.8430433918068263,177.67442273843628
test,S-A6,ins_dr,10.0,43.68490928164694,43.68490928164694,4.4218747357203885,155.17380705099285
test,S-A6,ins_dr,10.0,36.61139115113381,36.61139115113381,3.1453863621893507,196.19873081085166
test,S-A6,ins_dr,10.0,38.100105408494265,38.100105408494265,2.2168584639574234,196.23510026434147
test,S-A6,ins_dr,10.0,16.443229839989446,16.443229839989446,1.421120604528344,203.50184840991707
test,S-A6,ins_dr,10.0,19.62323555212909,19.62323555212909,1.7608873788629347,202.27562543558767
test,S-A6,ins_dr,10.0,37.3114910205121,37.3114910205121,3.143442320220152,208.54082388593483
test,S-A6,ins_dr,10.0,22.022388350789385,22.022388350789385,2.1839469175111077,200.9703132137567
test,S-A6,ins_dr,10.0,26.843705498893012,26.843705498893012,2.7265995922363278,203.98708564532208
test,S-A6,ins_dr,10.0,17.259976086083842,17.259976086083842,1.342820314859439,185.81364054031425
test,S-A6,ins_dr,10.0,61.62212079524532,61.62212079524532,4.932188135010664,122.4866147508759
test,S-A6,ins_dr,10.0,15.118695683668758,15.118695683668758,1.9788826207181576,52.843448036627386
test,S-A6,ins_dr,10.0,48.119186493075425,48.119186493075425,4.649556076802352,123.4287021730302
test,S-A6,ins_dr,10.0,83.89419695107915,83.89419695107915,2.815287256037654,156.9808297282062
test,S-A6,ins_dr,10.0,30.449480981585967,30.449480981585967,3.0640132208174315,178.2374187666162
test,S-A6,ins_dr,10.0,23.745723773573662,23.745723773573662,2.3336597520373004,188.2925926447026
test,S-A6,ins_dr,10.0,25.899830470324925,25.899830470324925,2.3583914334192397,195.95872699495257
test,S-A6,ins_dr,10.0,27.127329029705088,27.127329029705088,2.6507500782213547,197.80928289905825
test,S-A6,ins_dr,10.0,24.41021733860907,24.41021733860907,2.3333655087958434,202.50502679344132
test,S-A6,ins_dr,10.0,25.712814270500633,25.712814270500633,2.585049261680033,213.2090683009614
test,S-A6,ins_dr,10.0,18.51500068082793,18.51500068082793,1.8703094901631876,213.42374810746932
test,S-A6,ins_dr,10.0,16.613601547213396,16.613601547213396,1.315063533951061,189.60093780662524
test,S-A6,ins_dr,10.0,28.664724254097546,28.664724254097546,1.9547718182912202,199.00557231073424
test,S-A6,ins_dr,10.0,30.20036391180953,30.20036391180953,2.100656905131497,195.10269211015458
test,S-A6,ins_dr,10.0,26.72488837793399,26.72488837793399,2.9997263492466755,145.62071966130213
test,S-A6,ins_dr,10.0,74.36932475005536,74.36932475005536,2.2869975297689966,64.57200626295823
test,S-A6,ins_dr,10.0,69.28270433315443,69.28270433315443,3.972063458482674,105.50419628874768
test,S-A6,ins_dr,10.0,44.89663053738426,44.89663053738426,3.1178120827764935,129.9977053644615
test,S-A6,ins_dr,10.0,31.127400355477647,31.127400355477647,3.1658769298553704,151.53372503856696
test,S-A6,ins_dr,10.0,40.00781746965612,40.00781746965612,2.2444242375815597,148.1787246457894
test,S-A6,ins_dr,10.0,76.75972883270299,76.75972883270299,2.4026488912989175,157.58463868930386
test,S-A6,ins_dr,10.0,41.69542498265334,41.69542498265334,2.5508678445887387,150.27663602661653
test,S-A6,ins_dr,10.0,44.77804588844349,44.77804588844349,4.8525596323422135,172.42186496407874
test,S-A6,ins_dr,10.0,13.272373585670485,13.272373585670485,1.38547812597199,148.09630245751697
test,S-A6,ins_dr,10.0,21.32648646656998,21.32648646656998,2.4275962098746007,152.28530015111002
test,S-A6,ins_dr,10.0,25.797970448400683,25.797970448400683,2.8508161027014367,152.6389245206712
test,S-A6,ins_dr,10.0,34.00301870131375,34.00301870131375,3.4089730678668766,161.80988119375957
test,S-A6,ins_dr,10.0,45.173500251869,45.173500251869,4.040670490367683,199.85106602743704
test,S-A6,ins_dr,10.0,46.82026136880324,46.82026136880324,3.4724175447688594,186.32192444839808
test,S-A6,ins_dr,10.0,23.81811135588055,23.81811135588055,2.4290433170508328,192.50810629670053
test,S-A6,ins_dr,10.0,33.581046057696746,33.581046057696746,2.057809752198838,152.57286489076807
test,S-A6,ins_dr,10.0,54.12786060796184,54.12786060796184,3.758541771929798,158.1742079166303
test,S-A6,ins_dr,10.0,67.21880376421946,67.21880376421946,5.632146991129505,178.92590309607826
