predictor,session,duration_s,t0,crse_m,cae_m,abs_cae_m
viterbi_base_model,S-A5,10.0,70.023,7.545284664853516,-0.5753171261233883,0.5753171261233883
viterbi_base_model,S-A5,10.0,80.023,25.541706663627025,-25.458191636050586,25.458191636050586
viterbi_base_model,S-A5,10.0,90.023,20.136313949968642,20.663420016593655,20.663420016593655
viterbi_base_model,S-A5,10.0,100.023,40.341916177344146,-35.819095528969385,35.819095528969385
viterbi_base_model,S-A5,10.0,110.023,37.51178827664142,-40.9775641159013,40.9775641159013
viterbi_base_model,S-A5,10.0,120.023,15.889737381755605,13.524727715148234,13.524727715148234
viterbi_base_model,S-A5,10.0,130.023,43.607277519149044,38.189620518959906,38.189620518959906
viterbi_base_model,S-A5,10.0,140.023,33.263617701935836,32.22084171362537,32.22084171362537
viterbi_base_model,S-A5,10.0,150.023,13.094674177476326,-3.2248595861095986,3.2248595861095986
viterbi_base_model,S-A5,10.0,160.023,33.44009832690828,-34.69533713250962,34.69533713250962
viterbi_base_model,S-A5,10.0,170.023,2.3746430020081646,-0.3706655851452325,0.3706655851452325
viterbi_base_model,S-A5,10.0,180.023,26.37114647596493,26.269042347632453,26.269042347632453
viterbi_base_model,S-A5,10.0,190.023,29.453678100459168,28.863834474057235,28.863834474057235
viterbi_base_model,S-A5,10.0,200.023,13.122450775615658,-3.0060177784041855,3.0060177784041855
viterbi_base_model,S-A5,10.0,210.023,53.048035956804306,47.44861337926842,47.44861337926842
viterbi_base_model,S-A5,10.0,220.023,34.10447041661351,33.89211686264946,33.89211686264946
viterbi_base_model,S-A5,10.0,230.023,61.018996246312966,60.816870859123114,60.816870859123114
viterbi_base_model,S-A5,10.0,240.023,77.5226843555504,77.35282002907623,77.35282002907623
viterbi_base_model,S-A5,10.0,250.023,77.96333225160272,77.73684952403612,77.73684952403612
viterbi_base_model,S-A5,10.0,260.023,104.7323051886245,104.1143705206179,104.1143705206179
viterbi_base_model,S-A5,10.0,270.023,68.8392578045801,68.68761896540028,68.68761896540028
viterbi_base_model,S-A5,10.0,280.023,33.87084840002028,33.094235441725615,33.094235441725615
viterbi_base_model,S-A5,10.0,290.023,45.665856115939015,45.24931010264952,45.24931010264952
viterbi_base_model,S-A5,10.0,300.023,30.458980160231693,29.043290559545166,29.043290559545166
viterbi_base_model,S-A5,10.0,310.023,7.829026133171853,1.8437255044763212,1.8437255044763212
viterbi_base_model,S-A5,10.0,320.023,53.75162886879732,53.513904069037736,53.513904069037736
viterbi_base_model,S-A5,10.0,330.023,72.57292042345647,72.49818138997148,72.49818138997148
viterbi_base_model,S-A5,10.0,340.023,114.94473586110989,114.69140605318162,114.69140605318162
viterbi_base_model,S-A5,10.0,350.023,142.6099089504964,142.21399887110707,142.21399887110707
viterbi_base_model,S-A5,10.0,360.023,111.97657121064147,111.48125721064164,111.48125721064164
viterbi_base_model,S-A5,10.0,370.023,107.31230170274603,107.15502936917358,107.15502936917358
viterbi_base_model,S-A5,10.0,380.023,108.52645040198499,108.41129605980831,108.41129605980831
viterbi_base_model,S-A5,10.0,390.023,105.58883092395631,105.40713828473136,105.40713828473136
viterbi_base_model,S-A5,10.0,400.023,142.7376114978875,142.2601162533482,142.2601162533482
viterbi_base_model,S-A5,10.0,410.023,176.55069965940248,176.50563214373045,176.50563214373045
viterbi_base_model,S-A5,10.0,420.023,134.2781394900156,134.28599008743637,134.28599008743637
viterbi_base_model,S-A5,10.0,430.023,100.40519969241215,100.31991342016029,100.31991342016029
viterbi_base_model,S-A5,10.0,440.023,112.65529501741105,111.54197818880826,111.54197818880826
viterbi_base_model,S-A5,10.0,450.023,116.70300560599699,116.60279650772958,116.60279650772958
viterbi_base_model,S-A5,10.0,460.023,156.29461512734431,155.8309686578695,155.8309686578695
viterbi_base_model,S-A5,10.0,470.023,164.04028637334565,163.73719984900265,163.73719984900265
viterbi_base_model,S-A5,10.0,480.023,128.57871645629402,128.4074374256969,128.4074374256969
viterbi_base_model,S-A5,10.0,490.023,129.6334623232577,128.9865244886759,128.9865244886759
viterbi_base_model,S-A5,10.0,500.023,67.5113475337437,66.88575872161097,66.88575872161097
viterbi_base_model,S-A5,10.0,510.023,65.66646425190297,65.41597728197968,65.41597728197968
viterbi_base_model,S-A5,10.0,520.023,77.6872513638355,77.69957117238823,77.69957117238823
viterbi_base_model,S-A5,10.0,530.023,88.73625896460614,88.50504234722641,88.50504234722641
viterbi_base_model,S-A5,10.0,540.023,75.40672338211502,75.31563476436028,75.31563476436028
viterbi_base_model,S-A5,10.0,550.023,109.6822853048094,109.38343592339037,109.38343592339037
viterbi_base_model,S-A5,10.0,560.023,127.94485641243718,127.747783618589,127.747783618589
viterbi_base_model,S-A5,10.0,570.023,63.26893054817625,63.21748058708938,63.21748058708938
viterbi_base_model,S-A5,10.0,580.023,52.108439513255014,51.95899567627552,51.95899567627552
viterbi_base_model,S-A5,10.0,590.023,39.58870331152918,39.47260830636158,39.47260830636158
viterbi_base_model,S-A5,10.0,600.023,68.28446059020908,68.0213402471309,68.0213402471309
viterbi_base_model,S-A5,10.0,610.023,2.7675244119694837,0.6307111062336137,0.6307111062336137
viterbi_base_model,S-A5,10.0,620.023,14.544494155353165,14.000506344979968,14.000506344979968
viterbi_base_model,S-A5,10.0,630.023,59.74115928496434,59.49246803078418,59.49246803078418
viterbi_base_model,S-A5,10.0,640.023,62.04074427934087,61.83829724880202,61.83829724880202
viterbi_base_model,S-A5,10.0,650.023,25.88673544762454,25.508843363404125,25.508843363404125
viterbi_base_model,S-A5,10.0,660.023,16.815060997631164,-16.961516090548166,16.961516090548166
viterbi_base_model,S-A5,10.0,670.023,46.5978928893769,-46.72360027848728,46.72360027848728
viterbi_base_model,S-A5,10.0,680.023,20.48685056578729,-20.664832309122342,20.664832309122342
viterbi_base_model,S-A5,10.0,690.023,45.392956690864686,45.07648842003899,45.07648842003899
viterbi_base_model,S-A5,10.0,700.023,8.548155389233921,4.519309084847816,4.519309084847816
viterbi_base_model,S-A5,10.0,710.023,19.635835674277097,-19.796929406858233,19.796929406858233
viterbi_base_model,S-A5,10.0,720.023,40.464557385437615,-40.55060564286821,40.55060564286821
viterbi_base_model,S-A5,10.0,730.023,19.739872917945075,17.726361990235688,17.726361990235688
viterbi_base_model,S-A5,10.0,740.023,8.664258722233544,-6.025974642148743,6.025974642148743
viterbi_base_model,S-A5,10.0,750.023,21.02540160318678,-36.991632001136935,36.991632001136935
viterbi_base_model,S-A5,10.0,790.023,13.535659831464647,-12.1756886132323,12.1756886132323
viterbi_base_model,S-A5,10.0,800.023,18.647179636832714,-18.350580820802715,18.350580820802715
viterbi_base_model,S-A5,10.0,810.023,4.803601333116858,-2.7522233333455013,2.7522233333455013
viterbi_base_model,S-A5,10.0,820.023,6.265876478776279,1.821794263516594,1.821794263516594
viterbi_base_model,S-A5,10.0,830.023,57.13657726837118,-59.67442106886179,59.67442106886179
viterbi_base_model,S-A5,10.0,840.023,56.255158696392535,-56.40530140034002,56.40530140034002
viterbi_base_model,S-A5,10.0,850.023,41.36644820590417,-43.24725658137023,43.24725658137023
viterbi_base_model,S-A5,10.0,860.023,88.4842994432037,-88.40370309171739,88.40370309171739
viterbi_base_model,S-A5,10.0,870.023,100.95488340245284,-101.67945758623276,101.67945758623276
viterbi_base_model,S-A5,10.0,880.023,89.85158625582781,-90.14285109867713,90.14285109867713
viterbi_base_model,S-A5,10.0,890.023,38.96519537426545,-40.06459423660708,40.06459423660708
viterbi_base_model,S-A5,10.0,900.023,19.807223588785245,-20.121787793406085,20.121787793406085
viterbi_base_model,S-A5,10.0,910.023,53.193991427825004,-53.21761244409671,53.21761244409671
viterbi_base_model,S-A5,10.0,920.023,53.446716319436604,-53.429062547162275,53.429062547162275
viterbi_base_model,S-A5,10.0,930.023,48.627848493680396,-48.51108513232065,48.51108513232065
viterbi_base_model,S-A5,10.0,940.023,67.54119730157556,-67.66890989630942,67.66890989630942
viterbi_base_model,S-A5,10.0,950.023,9.329903621734262,-9.488005764434657,9.488005764434657
viterbi_base_model,S-A5,10.0,960.023,23.26300526143894,-23.185683482372752,23.185683482372752
viterbi_base_model,S-A5,10.0,970.023,20.358051727920248,-21.664332492800973,21.664332492800973
viterbi_base_model,S-A5,10.0,980.023,6.776471722030345,-6.881515517106873,6.881515517106873
viterbi_base_model,S-A5,10.0,990.023,17.368212976073046,16.408611507137728,16.408611507137728
viterbi_base_model,S-A5,10.0,1000.023,5.745660435622716,-6.321352039135235,6.321352039135235
viterbi_base_model,S-A5,10.0,1010.023,17.8008384784643,17.339292211282874,17.339292211282874
viterbi_base_model,S-A5,10.0,1020.023,58.36442971617169,56.94632657746162,56.94632657746162
viterbi_base_model,S-A5,10.0,1030.0230000000001,8.620781397306018,8.541056777526482,8.541056777526482
viterbi_base_model,S-A5,10.0,1040.0230000000001,12.721098250402571,-12.855981923832537,12.855981923832537
viterbi_base_model,S-A5,10.0,1050.0230000000001,12.860915989671822,-13.159945898242501,13.159945898242501
viterbi_base_model,S-A5,10.0,1060.0230000000001,27.7922002857074,26.242943579730994,26.242943579730994
viterbi_base_model,S-A5,10.0,1070.0230000000001,28.476017879211867,27.510108221474052,27.510108221474052
viterbi_base_model,S-A5,10.0,1080.0230000000001,2.7573561125265686,-3.496629385291346,3.496629385291346
viterbi_base_model,S-A5,10.0,1090.0230000000001,4.248196514928646,-0.2693507285882326,0.2693507285882326
viterbi_base_model,S-A5,10.0,1100.0230000000001,47.96691657183702,47.05067255304033,47.05067255304033
viterbi_base_model,S-A5,10.0,1110.0230000000001,35.978365698084104,35.01221963566891,35.01221963566891
viterbi_base_model,S-A5,10.0,1120.0230000000001,18.23931643696527,-20.163676553840368,20.163676553840368
viterbi_base_model,S-A5,10.0,1130.0230000000001,91.54004744112989,-93.57346431677325,93.57346431677325
viterbi_base_model,S-A5,10.0,1140.0230000000001,129.76740177241516,-130.98787393934887,130.98787393934887
viterbi_base_model,S-A5,10.0,1150.0230000000001,36.81591578517459,-37.420988305128304,37.420988305128304
viterbi_base_model,S-A5,10.0,1160.0230000000001,15.931639664475773,-17.24611035012032,17.24611035012032
viterbi_base_model,S-A5,10.0,1170.0230000000001,47.84032598866952,-47.919561963372715,47.919561963372715
viterbi_base_model,S-A5,10.0,1180.0230000000001,7.038328388311047,-6.8094577004510235,6.8094577004510235
viterbi_base_model,S-A5,10.0,1190.0230000000001,161.57010878258907,161.44625715719314,161.44625715719314
viterbi_base_model,S-A5,10.0,1200.0230000000001,140.5589800727391,140.24248675595152,140.24248675595152
viterbi_base_model,S-A5,10.0,1210.0230000000001,192.34941653149198,187.98713323026269,187.98713323026269
viterbi_base_model,S-A5,10.0,1300.0230000000001,73.9609243832726,73.34742645784954,73.34742645784954
viterbi_base_model,S-A5,10.0,1310.0230000000001,96.12968005009202,96.07100741134974,96.07100741134974
viterbi_base_model,S-A5,10.0,1320.0230000000001,134.49730751168042,134.36250431217462,134.36250431217462
viterbi_base_model,S-A5,10.0,1330.0230000000001,121.61573848044327,121.56979718501843,121.56979718501843
viterbi_base_model,S-A5,10.0,1340.0230000000001,142.69497775504453,142.46421904236752,142.46421904236752
viterbi_base_model,S-A5,10.0,1350.0230000000001,105.37986485377355,105.36177622558023,105.36177622558023
viterbi_base_model,S-A5,10.0,1360.0230000000001,111.88871629011832,111.75329332452054,111.75329332452054
viterbi_base_model,S-A5,10.0,1370.0230000000001,77.34190758623957,77.26496889365708,77.26496889365708
viterbi_base_model,S-A5,10.0,1380.0230000000001,40.0241024806365,39.96332598043739,39.96332598043739
viterbi_base_model,S-A5,10.0,1390.0230000000001,5.482533479445489,-4.683943449008712,4.683943449008712
viterbi_base_model,S-A5,10.0,1400.0230000000001,10.194220479839363,9.830511765691,9.830511765691
viterbi_base_model,S-A5,10.0,1410.0230000000001,45.768416970746514,-45.9083396094754,45.9083396094754
viterbi_base_model,S-A5,10.0,1420.0230000000001,17.09028256603116,-16.573614390327315,16.573614390327315
viterbi_base_model,S-A5,10.0,1430.0230000000001,8.553279582308392,6.255247178914452,6.255247178914452
viterbi_base_model,S-A5,10.0,1440.0230000000001,95.85708024488153,-95.46261464473585,95.46261464473585
viterbi_base_model,S-A5,10.0,1450.0230000000001,67.62555240215258,-67.56283952122516,67.56283952122516
viterbi_base_model,S-A5,10.0,1460.0230000000001,57.02123291721839,-57.066926845796615,57.066926845796615
viterbi_base_model,S-A5,10.0,1470.0230000000001,160.5429802395186,-160.40596444566862,160.40596444566862
viterbi_base_model,S-A5,10.0,1480.0230000000001,107.73796859325374,-108.23482963296354,108.23482963296354
viterbi_base_model,S-A5,10.0,1490.0230000000001,119.62013406299131,-119.99362146298785,119.99362146298785
viterbi_base_model,S-A5,10.0,1500.0230000000001,87.54831369026154,-90.69312049433324,90.69312049433324
viterbi_base_model,S-A5,10.0,1510.0230000000001,67.70501256906246,-67.62812814211871,67.62812814211871
viterbi_base_model,S-A5,10.0,1520.0230000000001,89.20741028508597,-89.26055544645381,89.26055544645381
viterbi_base_model,S-A5,10.0,1530.0230000000001,79.29005167269031,-79.37024299264311,79.37024299264311
viterbi_base_model,S-A5,10.0,1540.0230000000001,56.00707179600552,-56.01409144381678,56.01409144381678
viterbi_base_model,S-A5,10.0,1550.0230000000001,18.524265184900127,-18.53427873790494,18.53427873790494
viterbi_base_model,S-A5,10.0,1560.0230000000001,64.71783456782892,-64.76919059532595,64.76919059532595
viterbi_base_model,S-A5,10.0,1570.0230000000001,76.53935430046347,-76.63900393110782,76.63900393110782
viterbi_base_model,S-A5,10.0,1580.0230000000001,65.18923676803598,-65.26601261913757,65.26601261913757
viterbi_base_model,S-A5,10.0,1590.0230000000001,36.42652986202053,-36.5494175149363,36.5494175149363
viterbi_base_model,S-A5,10.0,1600.0230000000001,103.71842407007713,-103.82628290355335,103.82628290355335
viterbi_base_model,S-A5,10.0,1610.0230000000001,47.02966284171448,-47.81871158004258,47.81871158004258
viterbi_base_model,S-A5,10.0,1620.0230000000001,11.56465995262457,11.110551492279647,11.110551492279647
viterbi_base_model,S-A5,10.0,1630.0230000000001,80.82700580416285,80.72187803946714,80.72187803946714
viterbi_base_model,S-A5,10.0,1640.0230000000001,100.20920897986942,100.09643052830859,100.09643052830859
viterbi_base_model,S-A5,10.0,1650.0230000000001,213.68374215227348,213.05431823765224,213.05431823765224
viterbi_base_model,S-A5,10.0,1770.0230000000001,200.02223377960885,199.93449324275866,199.93449324275866
viterbi_base_model,S-A5,10.0,1780.0230000000001,182.80934727820352,182.62675723426335,182.62675723426335
viterbi_base_model,S-A5,10.0,1790.0230000000001,168.64070748629808,168.46656260331972,168.46656260331972
viterbi_base_model,S-A5,10.0,1800.0230000000001,184.38483504367264,184.05992271190098,184.05992271190098
viterbi_base_model,S-A5,10.0,1810.0230000000001,192.76741659497446,192.1394697954435,192.1394697954435
viterbi_base_model,S-A5,10.0,1820.0230000000001,172.25607740962587,171.87065857512218,171.87065857512218
viterbi_base_model,S-A5,10.0,1830.0230000000001,216.38822908098467,216.2355922554682,216.2355922554682
viterbi_base_model,S-A5,10.0,1840.0230000000001,238.32615217782322,238.3657038581266,238.3657038581266
viterbi_base_model,S-A5,10.0,1850.0230000000001,224.27938777282208,224.11271698761158,224.11271698761158
viterbi_base_model,S-A5,10.0,1860.0230000000001,181.20918562138922,180.80989904359623,180.80989904359623
viterbi_base_model,S-A5,10.0,1870.0230000000001,133.58781228607623,133.30984687521044,133.30984687521044
viterbi_base_model,S-A5,10.0,1890.0230000000001,125.31050718107382,124.95992049445434,124.95992049445434
viterbi_base_model,S-A5,10.0,1920.0230000000001,218.61688121822573,218.3257903965294,218.3257903965294
viterbi_base_model,S-A5,10.0,1940.0230000000001,95.73121448654551,95.56050488448903,95.56050488448903
viterbi_base_model,S-A5,10.0,1950.0230000000001,121.70032905630956,121.6845742723085,121.6845742723085
viterbi_base_model,S-A5,10.0,1960.0230000000001,63.35031160416106,63.29130483523522,63.29130483523522
viterbi_base_model,S-A5,10.0,1970.0230000000001,102.02005584333475,101.93812735401882,101.93812735401882
viterbi_base_model,S-A5,10.0,1980.0230000000001,163.22335165523475,163.16698751319683,163.16698751319683
viterbi_base_model,S-A5,10.0,1990.0230000000001,67.83357111686311,67.76228264500699,67.76228264500699
viterbi_base_model,S-A5,10.0,2000.0230000000001,61.677902579915155,61.62564205939178,61.62564205939178
viterbi_base_model,S-A5,10.0,2010.0230000000001,21.722155805299074,21.775467545085775,21.775467545085775
viterbi_base_model,S-A5,10.0,2020.0230000000001,59.39283352434966,59.43904918608864,59.43904918608864
viterbi_base_model,S-A5,10.0,2030.0230000000001,98.86912269137014,98.65003611343678,98.65003611343678
viterbi_base_model,S-A5,10.0,2040.0230000000001,168.18258566932275,167.35334515594775,167.35334515594775
viterbi_base_model,S-A5,10.0,2050.023,203.59105772248665,203.05610089413682,203.05610089413682
viterbi_base_model,S-A5,10.0,2060.023,177.29957606561248,177.51506713980905,177.51506713980905
viterbi_base_model,S-A5,10.0,2070.023,194.4653955634449,194.64467498048418,194.64467498048418
viterbi_base_model,S-A5,10.0,2080.023,174.4281426660261,174.48668226398095,174.48668226398095
viterbi_base_model,S-A5,10.0,2090.023,162.87197416601282,162.56325480326467,162.56325480326467
viterbi_base_model,S-A5,10.0,2130.023,50.49600578223162,49.70151202189649,49.70151202189649
viterbi_base_model,S-A5,10.0,2140.023,139.50395315719624,139.20961110952058,139.20961110952058
viterbi_base_model,S-A5,10.0,2150.023,216.9824071151869,216.5049169550964,216.5049169550964
viterbi_base_model,S-A5,10.0,2160.023,214.32151160723393,214.09535615195554,214.09535615195554
viterbi_base_model,S-A5,10.0,2190.023,140.96486315009568,140.25354525472733,140.25354525472733
viterbi_base_model,S-A5,10.0,2200.023,163.89133898962555,163.43313822466504,163.43313822466504
viterbi_base_model,S-A5,10.0,2210.023,195.86825593234218,192.61858004560693,192.61858004560693
viterbi_base_model,S-A5,10.0,2270.023,114.54912519659409,111.2061187233819,111.2061187233819
viterbi_base_model,S-A5,10.0,2290.023,104.17581673901945,102.78248036813264,102.78248036813264
viterbi_base_model,S-A5,10.0,2300.023,177.77859343405174,177.271696852638,177.271696852638
viterbi_base_model,S-A5,10.0,2320.023,87.8166087804136,87.45013145132272,87.45013145132272
viterbi_base_model,S-A5,10.0,2330.023,190.70002250193502,190.56480311706403,190.56480311706403
viterbi_base_model,S-A5,10.0,2340.023,219.3281003212989,219.0929394632413,219.0929394632413
viterbi_base_model,S-A5,10.0,2350.023,116.28080509773764,116.15350786644593,116.15350786644593
viterbi_base_model,S-A5,10.0,2360.023,145.87016508428573,145.85423486671613,145.85423486671613
viterbi_base_model,S-A5,10.0,2370.023,180.65333005500065,180.5399696426135,180.5399696426135
viterbi_base_model,S-A5,10.0,2380.023,148.73090161363186,148.65715571388895,148.65715571388895
viterbi_base_model,S-A5,10.0,2390.023,119.24335714829162,119.20257157678758,119.20257157678758
viterbi_base_model,S-A5,10.0,2400.023,116.77012016739394,116.69442272823358,116.69442272823358
viterbi_base_model,S-A5,10.0,2410.023,176.35912550597482,176.1057417839507,176.1057417839507
viterbi_base_model,S-A5,10.0,2430.023,169.82535683364975,169.7103361661402,169.7103361661402
viterbi_base_model,S-A5,10.0,2440.023,167.16594746964225,167.0548135396502,167.0548135396502
viterbi_base_model,S-A5,10.0,2450.023,188.01663511082572,187.7457621951085,187.7457621951085
viterbi_base_model,S-A5,10.0,2460.023,147.22467176461333,147.0696403804348,147.0696403804348
viterbi_base_model,S-A5,10.0,2470.023,85.10483666757494,84.97743326931993,84.97743326931993
viterbi_base_model,S-A5,10.0,2480.023,148.69619297539907,148.65266995001963,148.65266995001963
viterbi_base_model,S-A5,10.0,2490.023,149.37179685128706,149.26041588916092,149.26041588916092
viterbi_base_model,S-A5,10.0,2500.023,86.1301606654716,86.12599443201863,86.12599443201863
viterbi_base_model,S-A5,10.0,2510.023,36.30556015249222,35.864880475931535,35.864880475931535
viterbi_base_model,S-A5,10.0,2520.023,48.888395611939146,48.60991032125179,48.60991032125179
viterbi_base_model,S-A5,10.0,2530.023,7.864277198119419,7.569636035760032,7.569636035760032
viterbi_base_model,S-A5,10.0,2540.023,138.19744896900755,138.0310500673544,138.0310500673544
viterbi_base_model,S-A5,10.0,2550.023,144.3821806979811,144.13336942045188,144.13336942045188
viterbi_base_model,S-A5,10.0,2560.023,203.19105664232563,202.8743987451232,202.8743987451232
viterbi_base_model,S-A5,10.0,2570.023,208.66972987758294,208.26283442668694,208.26283442668694
viterbi_base_model,S-A5,10.0,2580.023,185.20678985076287,184.4020124831241,184.4020124831241
viterbi_base_model,S-A5,10.0,2590.023,164.7694865591569,164.3972085271386,164.3972085271386
viterbi_base_model,S-A5,10.0,2610.023,125.44977293493399,124.53799036293873,124.53799036293873
viterbi_base_model,S-A5,10.0,2630.023,115.281843032035,115.01810901154865,115.01810901154865
viterbi_base_model,S-A5,10.0,2700.023,225.4288180710113,225.08070566320566,225.08070566320566
viterbi_base_model,S-A5,10.0,2720.023,200.79354033112725,200.75533541526087,200.75533541526087
viterbi_base_model,S-A5,10.0,2730.023,211.71918303180928,211.58939192083648,211.58939192083648
viterbi_base_model,S-A5,10.0,2740.023,175.4629340880935,175.5252979210849,175.5252979210849
viterbi_base_model,S-A5,10.0,2920.023,258.3017544989036,258.13460590137913,258.13460590137913
viterbi_base_model,S-A5,10.0,2930.023,195.83044992470238,195.14995673532465,195.14995673532465
viterbi_base_model,S-A5,10.0,2940.023,156.15064773590075,155.5805755217737,155.5805755217737
viterbi_base_model,S-A5,10.0,2950.023,153.95666706913124,153.59749734463009,153.59749734463009
viterbi_base_model,S-A5,10.0,2960.023,153.39939850401154,153.18832325446374,153.18832325446374
viterbi_base_model,S-A5,10.0,2970.023,160.42160571206512,159.90498239258477,159.90498239258477
viterbi_base_model,S-A5,10.0,2980.023,229.40212514976642,228.74339484283564,228.74339484283564
viterbi_base_model,S-A5,10.0,2990.023,173.08618765935378,172.99136626684412,172.99136626684412
viterbi_base_model,S-A5,10.0,3000.023,217.8269713866364,217.83459473631495,217.83459473631495
viterbi_base_model,S-A5,10.0,3010.023,220.7578928165606,220.50473606968802,220.50473606968802
viterbi_base_model,S-A5,10.0,3020.023,215.41796816837325,215.4038253232619,215.4038253232619
viterbi_base_model,S-A5,10.0,3050.023,98.93724927491932,98.24489580560495,98.24489580560495
viterbi_base_model,S-A5,10.0,3060.023,134.68156972358747,134.51576806328293,134.51576806328293
viterbi_base_model,S-A5,10.0,3070.023,164.3969192228806,164.32152268170734,164.32152268170734
viterbi_base_model,S-A5,10.0,3080.023,205.7426718938263,205.64553779045167,205.64553779045167
viterbi_base_model,S-A5,10.0,3090.023,162.5620153827034,162.29950863067157,162.29950863067157
viterbi_base_model,S-A5,10.0,3100.023,178.42675435158685,178.2602540362758,178.2602540362758
viterbi_base_model,S-A5,10.0,3110.023,177.00494911262018,176.8409958163293,176.8409958163293
viterbi_base_model,S-A5,10.0,3120.023,204.8336166993127,204.2721321966155,204.2721321966155
viterbi_base_model,S-A5,10.0,3470.023,187.86233690192117,187.71848619352028,187.71848619352028
viterbi_base_model,S-A5,10.0,3480.023,200.83696475894936,200.5814682753922,200.5814682753922
viterbi_base_model,S-A5,10.0,3520.023,172.37613895986465,172.2348518366351,172.2348518366351
viterbi_base_model,S-A5,10.0,3530.023,234.47262433065004,234.38652812217327,234.38652812217327
viterbi_base_model,S-A5,10.0,3540.023,212.23787442645994,212.11275762595506,212.11275762595506
viterbi_base_model,S-A5,10.0,3550.023,159.21236180002478,158.9955310968463,158.9955310968463
viterbi_base_model,S-A5,10.0,3560.023,93.03001411465792,92.9296245505182,92.9296245505182
viterbi_base_model,S-A5,10.0,3570.023,97.04678362831747,97.0117705622986,97.0117705622986
viterbi_base_model,S-A5,10.0,3580.023,53.56648282126333,53.37074904967268,53.37074904967268
viterbi_base_model,S-A5,10.0,3590.023,59.94991057764203,59.8680043414126,59.8680043414126
viterbi_base_model,S-A5,10.0,3600.023,76.52174533145323,76.50486408790846,76.50486408790846
viterbi_base_model,S-A5,10.0,3610.023,70.44717678327301,70.40097400288661,70.40097400288661
viterbi_base_model,S-A5,10.0,3620.023,108.30913166618244,108.25044135010937,108.25044135010937
viterbi_base_model,S-A5,10.0,3630.023,92.03965003452502,91.93935618462604,91.93935618462604
viterbi_base_model,S-A5,10.0,3640.023,75.85815941946433,75.79200474846574,75.79200474846574
viterbi_base_model,S-A5,10.0,3650.023,26.752441634800164,26.707690998783875,26.707690998783875
viterbi_base_model,S-A5,10.0,3660.023,75.35264925896061,75.30301602703452,75.30301602703452
viterbi_base_model,S-A5,10.0,3670.023,24.272401431405033,24.138505994806142,24.138505994806142
viterbi_base_model,S-A5,10.0,3680.023,71.00575364938489,70.93126834768361,70.93126834768361
viterbi_base_model,S-A5,10.0,3690.023,63.25968466014133,63.171253714152776,63.171253714152776
viterbi_base_model,S-A5,10.0,3700.023,60.43016179202308,60.21259488228429,60.21259488228429
viterbi_base_model,S-A5,10.0,3710.023,76.18133233335492,75.62979554753753,75.62979554753753
viterbi_base_model,S-A5,10.0,3720.023,119.96866335964522,119.76726063543015,119.76726063543015
viterbi_base_model,S-A5,10.0,3730.023,150.66499795418719,150.57598121731453,150.57598121731453
viterbi_base_model,S-A5,10.0,3740.023,165.34067242317997,165.26056712776756,165.26056712776756
viterbi_base_model,S-A5,10.0,3750.023,166.00263521352676,165.80553547954543,165.80553547954543
viterbi_base_model,S-A5,10.0,4060.023,148.36830468523155,148.1691866191297,148.1691866191297
viterbi_base_model,S-A5,10.0,4080.023,175.82744137374763,175.79091654798697,175.79091654798697
viterbi_base_model,S-A5,10.0,4090.023,155.29264387075943,155.2372577115018,155.2372577115018
viterbi_base_model,S-A5,10.0,4100.023,168.31029806302536,168.28524036199383,168.28524036199383
viterbi_base_model,S-A5,10.0,4110.023,103.64599614500445,103.61924722938528,103.61924722938528
viterbi_base_model,S-A5,10.0,4120.023,117.95223247779154,117.79897954516309,117.79897954516309
viterbi_base_model,S-A5,10.0,4130.023,138.90971031877646,138.8442009894476,138.8442009894476
viterbi_base_model,S-A5,10.0,4140.023,153.5604357596609,153.4578980571102,153.4578980571102
viterbi_base_model,S-A5,10.0,4150.023,156.36587946385677,156.2253153893155,156.2253153893155
viterbi_base_model,S-A5,10.0,4160.023,138.86488885309433,138.79040192261235,138.79040192261235
viterbi_base_model,S-A5,10.0,4170.023,43.79297255848125,43.60654112313084,43.60654112313084
viterbi_base_model,S-A5,10.0,4180.023,23.76337148875201,23.602623910355252,23.602623910355252
viterbi_base_model,S-A5,10.0,4190.023,1.0770053829345334,0.8690101105485191,0.8690101105485191
viterbi_base_model,S-A5,10.0,4200.023,12.99563312422125,13.032589690895229,13.032589690895229
viterbi_base_model,S-A5,10.0,4210.023,43.94085994737885,43.859269108929766,43.859269108929766
viterbi_base_model,S-A5,10.0,4220.023,85.49392263560979,85.59215659069403,85.59215659069403
viterbi_base_model,S-A5,10.0,4230.023,165.22507347486209,165.19373476251184,165.19373476251184
viterbi_base_model,S-A5,10.0,4240.023,153.999811991546,153.66557277176727,153.66557277176727
viterbi_base_model,S-A5,10.0,4250.023,108.58363655042902,108.73686250422942,108.73686250422942
viterbi_base_model,S-A5,10.0,4260.023,95.59608286971728,95.28400561811945,95.28400561811945
viterbi_base_model,S-A5,10.0,4270.023,170.8860950163526,171.10791154380038,171.10791154380038
viterbi_base_model,S-A5,10.0,4280.023,119.84799010948436,119.88976222130299,119.88976222130299
viterbi_base_model,S-A5,10.0,4290.023,89.84366602426998,90.03315352831557,90.03315352831557
viterbi_base_model,S-A5,10.0,4300.023,194.52024104384338,194.45885359040832,194.45885359040832
viterbi_base_model,S-A5,10.0,4310.023,153.17847239318874,153.0391547852531,153.0391547852531
